time,nom_z_fl,nom_z_fr,nom_z_rl,nom_z_rr,cmd_z_fl,cmd_z_fr,cmd_z_rl,cmd_z_rr,clearance_mm_fl,clearance_mm_fr,clearance_mm_rl,clearance_mm_rr,roll,pitch
1.06,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920929831669984,-1.6960295462075392,-1.808141655322417,-1.812061451256352,0.00283258778745764,-0.037747352597995415
1.08,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920857836004652,-1.6960330471386849,-1.8081360754503977,-1.8120676604642845,0.0028396507814606544,-0.03777674288024762
1.1,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920804039433253,-1.6960350129343258,-1.8081319967837435,-1.8120722110220415,0.002844974115429991,-0.037804531201422006
1.12,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920768075676766,-1.6960354414106913,-1.8081294241000418,-1.8120751472233236,0.002848582856273661,-0.03783081060253075
1.1400000000000001,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.692074742497999,-1.696034548289517,-1.8081281603872303,-1.8120767078064342,0.002850714822507463,-0.0378556689295851
1.16,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.692073847046914,-1.6960326650840678,-1.8081279009985463,-1.8120772283996036,0.002851717361146644,-0.03787918806744182
1.18,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920737341516965,-1.696030155688602,-1.8081283106435864,-1.8120770644952309,0.0028519644712057804,-0.03790144391174311
1.2,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920740505500624,-1.6960273565866517,-1.8081290786060715,-1.8120765379952553,0.00285179837913569,-0.03792250677034839
1.22,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920745115321587,-1.6960245407727954,-1.8081299520801009,-1.8120759063080978,0.0028514950522135554,-0.037942441957531464
1.24,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920749149486325,-1.6960219022456349,-1.8081307505136146,-1.8120753503894775,0.0028512501404126876,-0.03796131042150592
1.26,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920751396398945,-1.6960195562451472,-1.8081313654336393,-1.8120749768865094,0.002851180315637405,-0.03797916931335244
1.28,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920751337489819,-1.696017549906375,-1.8081317506705477,-1.812074829328103,0.002851334634520447,-0.03799607245656015
1.3,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920748978698357,-1.6960158784126225,-1.8081319075342674,-1.81207490384502,0.0028517110355534936,-0.038012070710550704
1.32,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920744669879986,-1.6960145026443731,-1.8081318686286458,-1.8120751658159233,0.002852274050149904,-0.03802721224083371
1.34,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920738940020033,-1.6960133654691754,-1.8081316829307268,-1.8120755649433975,0.0028529709688014885,-0.03804154271676972
1.36,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920732364604403,-1.6960124049654295,-1.8081314037102467,-1.8120760473059918,0.0028537448389261257,-0.03805510545891318
1.3800000000000001,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920725471777227,-1.6960115638489197,-1.808131079938064,-1.8120765638157086,0.0028545436386838556,-0.038067941554909175
1.4000000000000001,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.692071868655505,-1.6960107951279648,-1.8081307511645452,-1.8120770751837643,0.0028553256992739835,-0.03808008995822248
1.42,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920712307642687,-1.6960100645072689,-1.8081304453741767,-1.8120775539130114,0.002856061921251393,-0.0380915875791587
1.44,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920706508842636,-1.696009350312111,-1.8081301791056172,-1.812077984058604,0.002856735571588308,-0.03810246937359088
1.46,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920701356646048,-1.6960086417818383,-1.80812995905354,-1.8120783595415197,0.002857340503756911,-0.038112768431738504
1.48,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.692069683614076,-1.6960079365052616,-1.8081297844428634,-1.8120786817226868,0.0028578785682425853,-0.03812251606743472
1.5,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920692879038752,-1.6960072376293738,-1.8081296495969685,-1.8120789568079645,0.002858356829552281,-0.03813174190720046
1.52,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920689389389663,-1.6960065512857774,-1.8081295462931621,-1.8120791934858291,0.0028587850237943167,-0.038140473978066976
1.54,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920686264354847,-1.6960058845042412,-1.8081294656668438,-1.812079401026928,0.0028591735127095654,-0.03814873879304226
1.56,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920683408937625,-1.6960052437249642,-1.8081293995586902,-1.8120795879454643,0.002859531838008983,-0.03815656143335034
1.58,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920680744797745,-1.6960046339032502,-1.8081293413177781,-1.8120797612072894,0.0028598678653506894,-0.03816396562684766
1.6,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920678213921785,-1.6960040581267126,-1.8081292861363978,-1.8120799259053881,0.0028601874327451146,-0.038170973822342906
1.62,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920675778434313,-1.696003517621187,-1.8081292310270156,-1.8120800852889398,0.0028604943801050866,-0.03817760725972978
1.6400000000000001,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920673417866947,-1.696003012013652,-1.8081291745705823,-1.81208024102383,0.002860790827720472,-0.038183886036040886
1.6600000000000001,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.692067112507474,-1.6960025397288607,-1.8081291165408901,-1.8120803935694276,0.0028610775830375675,-0.03818982916764248
1.68,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920668901837626,-1.6960020984234139,-1.8081290575015507,-1.812080542586341,0.0028613545788150744,-0.03819545464879585
1.7,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920666754791438,-1.6960016853835371,-1.8081289984333837,-1.8120806873078017,0.00286162127424686,-0.038200779506870154
1.72,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920664692141283,-1.6960012978483665,-1.808128940436346,-1.8120808268399373,0.0028618769786239113,-0.03820581985444294
1.74,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920662721311188,-1.6960009332394748,-1.8081288845159804,-1.8120809603745687,0.002862121080995695,-0.03821059093851608
1.76,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920660847524298,-1.6960005892953691,-1.808128831456906,-1.8120810873157553,0.002862353187327552,-0.03821510718704923
1.78,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.692065907321759,-1.696000264129971,-1.8081287817699707,-1.812081207334195,0.00286257317839086,-0.038219382252971064
1.8,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920657399664454,-1.6959999563404895,-1.8081287349892874,-1.812081319618606,0.002862781205365122,-0.03822342906349993
1.82,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920655787901127,-1.6959996611856931,-1.8081286888211867,-1.812081422130983,0.0028629776524717963,-0.03822726001562151
1.84,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920654244316455,-1.6959993788298808,-1.808128644796507,-1.8120815168854962,0.0028631630858705005,-0.03823088681896734
1.86,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920652786640913,-1.69599911083268,-1.8081286040549962,-1.8120816056891518,0.0028633381628197967,-0.03823432026552478
1.8800000000000001,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920651416015737,-1.6959988572895455,-1.8081285667160656,-1.8120816894678962,0.00286350358062382,-0.038237570632817575
1.9000000000000001,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920650127365682,-1.6959986177391904,-1.8081285325100769,-1.8120817687722472,0.002863660028770112,-0.03824064769468481
1.92,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920648913388812,-1.6959983914885228,-1.8081285010487917,-1.8120818439797404,0.0028638081542992147,-0.03824356071913289
1.94,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920647766104566,-1.6959981777190518,-1.8081284718147947,-1.8120819152451921,0.0028639485416338427,-0.038246318480807916
1.96,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920646680344196,-1.6959979758125396,-1.808128444489264,-1.8120819828070442,0.002864081706282371,-0.03824892928133509
1.98,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920645653553217,-1.6959977853409323,-1.808128419039507,-1.812082047084395,0.002864208095198144,-0.03825140096299609
2.0,0.07695437427261116,0.07695437427260754,0.07695437427246904,0.07695437427246565,0.07695437648508585,0.07695436535340079,0.07695436732657131,0.07695436738868476,-1.6920644681489572,-1.6959976056421175,-1.8081283952629048,-1.8120821082345147,0.0028643280950471518,-0.03825374095488477
